,type,name,id
58195,Compound,DB01153,58195
58196,Metabolite,HMDB0090779,58196
58197,Metabolite,HMDB0076262,58197
58198,Metabolite,HMDB0088929,58198
58199,Metabolite,HMDB0072901,58199
58200,Metabolite,HMDB0083153,58200
58201,Disease,MESH:C562907,58201
58202,Gene,25164,58202
58203,Gene,37386,58203
58204,Metabolite,HMDB0077109,58204
58205,Metabolite,HMDB0073009,58205
58206,Metabolite,HMDB0076750,58206
58207,Compound,DB11467,58207
58208,Metabolite,HMDB0079212,58208
58209,Gene,10616,58209
58210,Metabolite,HMDB0087314,58210
58211,Metabolite,HMDB0077439,58211
58212,Microbe,TAXONOMY:262,58212
58213,Metabolite,HMDB0079241,58213
58214,Gene,8224,58214
58215,Gene,5923,58215
58216,Metabolite,HMDB0092484,58216
58217,Microbe,TAXONOMY:1309,58217
58218,Disease,MESH:D001998,58218
58219,Gene,486,58219
58220,Disease,MESH:D006175,58220
58221,Gene,23175,58221
58222,Metabolite,S-Aminomethyldihydrolipoylprotein,58222
58223,Gene,18619,58223
58224,Gene,8223383,58224
58225,Metabolite,HMDB0092514,58225
58226,Microbe,TAXONOMY:91347,58226
58227,Gene,7185,58227
58228,Gene,224671,58228
58229,Gene,9532,58229
58230,Gene,51647,58230
58231,Compound,MESH:D004140,58231
58232,Gene,239739,58232
58233,Microbe,TAXONOMY:1263068,58233
58234,Gene,403500,58234
58235,Disease,MESH:D002796,58235
58236,Compound,MESH:C423343,58236
58237,Gene,14086,58237
58238,Metabolite,HMDB0085955,58238
58239,Metabolite,HMDB0078978,58239
58240,Microbe,TAXONOMY:2697264,58240
58241,Compound,DB00437,58241
58242,Microbe,TAXONOMY:1237085,58242
58243,Compound,MESH:C000702,58243
58244,Compound,MESH:C585150,58244
58245,Compound,MESH:C071423,58245
58246,Metabolite,HMDB0089952,58246
58247,Metabolite,HMDB0084109,58247
58248,Gene,74499,58248
58249,Gene,508157,58249
58250,Microbe,TAXONOMY:120670,58250
58251,Gene,68134,58251
58252,Metabolite,HMDB0083392,58252
58253,Metabolite,HMDB0084881,58253
58254,Compound,DB00283,58254
58255,Gene,100126317,58255
58256,Gene,23223,58256
58257,Metabolite,HMDB0077700,58257
58258,Metabolite,HMDB0000910,58258
58259,Microbe,TAXONOMY:162,58259
58260,Metabolite,HMDB0088006,58260
58261,Compound,MESH:C090942,58261
58262,Compound,MESH:C068035,58262
58263,Gene,27120,58263
58264,Metabolite,HMDB0084886,58264
58265,Gene,1748,58265
58266,Metabolite,HMDB0090788,58266
58267,Metabolite,HMDB0089682,58267
58268,Metabolite,HMDB0087682,58268
58269,Metabolite,HMDB0072962,58269
58270,Compound,MESH:C078547,58270
58271,Metabolite,HMDB0077598,58271
58272,Metabolite,HMDB0040240,58272
58273,Metabolite,HMDB0011568,58273
58274,Microbe,TAXONOMY:20,58274
58275,Microbe,TAXONOMY:1280695,58275
58276,Microbe,TAXONOMY:435830,58276
58277,Metabolite,HMDB0091026,58277
58278,Metabolite,HMDB0077242,58278
58279,Metabolite,HMDB0075939,58279
58280,Metabolite,HMDB0079605,58280
58281,Disease,MESH:C562479,58281
58282,Gene,15398,58282
58283,Gene,10752,58283
58284,Gene,395551,58284
58285,Anatomy,UBERON:0002073,58285
58286,Microbe,TAXONOMY:358023,58286
58287,Disease,"Maturity onset diabetes of the young, type 2",58287
58288,Metabolite,HMDB0075448,58288
58289,Compound,CHEBI:68664,58289
58290,Gene,19769,58290
58291,Metabolite,HMDB0076571,58291
58292,Gene,10735,58292
58293,Metabolite,HMDB0078279,58293
58294,Metabolite,HMDB0085175,58294
58295,Metabolite,HMDB0077845,58295
58296,Gene,50700,58296
58297,Compound,MESH:C054694,58297
58298,Metabolite,HMDB0088783,58298
58299,Compound,MESH:C544261,58299
58300,Metabolite,HMDB0089197,58300
58301,Microbe,TAXONOMY:44258,58301
58302,Metabolite,HMDB0086973,58302
58303,Disease,MESH:C565230,58303
58304,Disease,MESH:D001748,58304
58305,Metabolite,HMDB0083585,58305
58306,Metabolite,HMDB0075741,58306
58307,Gene,149563,58307
58308,Compound,DB06623,58308
58309,Gene,18436,58309
58310,Disease,MESH:C535384,58310
58311,Metabolite,HMDB0090428,58311
58312,Compound,DB01752,58312
58313,Gene,50768,58313
58314,Gene,664799,58314
58315,Microbe,TAXONOMY:346638,58315
58316,Metabolite,HMDB0000145,58316
58317,Gene,387715,58317
58318,Metabolite,HMDB0092155,58318
58319,Compound,MESH:C013268,58319
58320,Metabolite,HMDB0080111,58320
58321,Metabolite,HMDB0088058,58321
58322,Gene,50767,58322
58323,Gene,557263,58323
58324,Gene,19226,58324
58325,Gene,10274,58325
58326,Gene,5066,58326
58327,Compound,MESH:C470666,58327
58328,Metabolite,HMDB0092671,58328
58329,Metabolite,HMDB0086590,58329
58330,Disease,MESH:D056929,58330
58331,Gene,100313840,58331
58332,Gene,22355,58332
58333,Metabolite,HMDB0086953,58333
58334,Compound,MESH:C504718,58334
58335,Gene,79658,58335
58336,Metabolite,HMDB0080663,58336
58337,Metabolite,HMDB0073433,58337
58338,Compound,DB01956,58338
58339,Compound,DB11748,58339
58340,Metabolite,HMDB0076058,58340
58341,Metabolite,HMDB0076525,58341
58342,Compound,MESH:C043715,58342
58343,Metabolite,HMDB0089971,58343
58344,Compound,MESH:C018674,58344
58345,Metabolite,HMDB0082794,58345
58346,Gene,1442,58346
58347,Gene,1244,58347
58348,Gene,28971,58348
58349,Metabolite,HMDB0013695,58349
58350,Metabolite,HMDB0083291,58350
58351,Microbe,TAXONOMY:68213,58351
58352,Microbe,TAXONOMY:616,58352
58353,Compound,DB12549,58353
58354,Gene,100288687,58354
58355,Gene,54749,58355
58356,Microbe,TAXONOMY:1177712,58356
58357,Microbe,TAXONOMY:1158606,58357
58358,Metabolite,HMDB0076988,58358
58359,Gene,4684,58359
58360,Gene,55788,58360
58361,Compound,DB01591,58361
58362,Compound,MESH:C053066,58362
58363,Metabolite,HMDB0084767,58363
58364,Metabolite,HMDB0034165,58364
58365,Compound,DB13261,58365
58366,Metabolite,HMDB0081151,58366
58367,Gene,118932,58367
58368,Metabolite,HMDB0013458,58368
58369,Compound,MESH:D000119,58369
58370,Gene,387529,58370
58371,Metabolite,HMDB0091290,58371
58372,Gene,19247,58372
58373,Gene,80210,58373
58374,Compound,DB00712,58374
58375,Microbe,TAXONOMY:34026,58375
58376,Metabolite,HMDB0080333,58376
58377,Gene,92344,58377
58378,Compound,DB04665,58378
58379,Metabolite,HMDB0088409,58379
58380,Compound,DB13324,58380
58381,Gene,79414,58381
58382,Metabolite,HMDB0075960,58382
58383,Metabolite,HMDB0086855,58383
58384,Disease,MESH:D004890,58384
58385,Gene,8468,58385
58386,Microbe,TAXONOMY:1638,58386
58387,Metabolite,HMDB0077657,58387
58388,Compound,MESH:C059700,58388
58389,Gene,214763,58389
58390,Compound,MESH:C069631,58390
58391,Gene,28882,58391
58392,Gene,5927,58392
58393,Gene,693231,58393
58394,Metabolite,HMDB0072928,58394
58395,Compound,MESH:D019811,58395
58396,Metabolite,HMDB0077073,58396
58397,Microbe,Eubacterium eligens ATCC 27750,58397
58398,Gene,10747,58398
58399,Metabolite,HMDB0092749,58399
58400,Metabolite,HMDB0092667,58400
58401,Gene,4247,58401
58402,Gene,257144,58402
58403,Metabolite,HMDB0087382,58403
58404,Gene,25130,58404
58405,Metabolite,HMDB0080370,58405
58406,Metabolite,HMDB0008401,58406
58407,Microbe,Bifidobacterium longum longum JCM 1217,58407
58408,Gene,3921,58408
58409,Metabolite,HMDB0082462,58409
58410,Metabolite,HMDB0089154,58410
58411,Metabolite,HMDB0082943,58411
58412,Compound,DB00022,58412
58413,Gene,16783,58413
58414,Metabolite,HMDB0091441,58414
58415,Metabolite,HMDB0089220,58415
58416,Compound,MESH:C030961,58416
58417,Gene,21991,58417
58418,Disease,MESH:D009081,58418
58419,Disease,MESH:D057767,58419
58420,Compound,DB00417,58420
58421,Gene,79092,58421
58422,Gene,6217,58422
58423,Gene,113278,58423
58424,Metabolite,HMDB0077965,58424
58425,Metabolite,HMDB0080119,58425
58426,Metabolite,HMDB0086576,58426
58427,Metabolite,HMDB0090284,58427
58428,Disease,Myopathic carnitine deficiency,58428
58429,Metabolite,HMDB0082398,58429
58430,Disease,MESH:D008141,58430
58431,Gene,14051,58431
58432,Gene,15901,58432
58433,Disease,MESH:D014514,58433
58434,Metabolite,HMDB0075619,58434
58435,Microbe,TAXONOMY:1150460,58435
58436,Gene,216869,58436
58437,Gene,25331,58437
58438,Disease,MESH:C566282,58438
58439,Gene,314,58439
58440,Metabolite,HMDB0082497,58440
58441,Metabolite,HMDB0084484,58441
58442,Compound,MESH:C102786,58442
58443,Metabolite,HMDB0092196,58443
58444,Gene,387218,58444
58445,Metabolite,HMDB0081979,58445
58446,Compound,MESH:C042712,58446
58447,Gene,1068,58447
58448,Gene,2660,58448
58449,Disease,Combined oxidative phosphorylation deficiency 11,58449
58450,Disease,MESH:D018149,58450
58451,Metabolite,HMDB0090131,58451
58452,Compound,MESH:C119093,58452
58453,Gene,115650,58453
58454,Gene,12494,58454
58455,Gene,44339,58455
58456,Gene,79847,58456
58457,Disease,Hydrogen sulfide poisoning,58457
58458,Metabolite,HMDB0092813,58458
58459,Gene,109711,58459
58460,Disease,MESH:D000075,58460
58461,Gene,17182,58461
58462,Gene,56896,58462
58463,Metabolite,HMDB0087047,58463
58464,Gene,112942,58464
58465,Gene,1102,58465
58466,Gene,51291,58466
58467,Gene,20238,58467
58468,Compound,DB04883,58468
58469,Gene,19260,58469
58470,Microbe,uncultured Acidimicrobidae bacterium,58470
58471,Disease,MESH:D011658,58471
58472,Compound,MESH:C075798,58472
58473,Metabolite,HMDB0092722,58473
58474,Compound,MESH:C427228,58474
58475,Metabolite,HMDB0061890,58475
58476,Gene,100422996,58476
58477,Gene,55624,58477
58478,Metabolite,HMDB0078421,58478
58479,Microbe,TAXONOMY:411464,58479
58480,Gene,114960,58480
58481,Microbe,TAXONOMY:184870,58481
58482,Metabolite,HMDB0076576,58482
58483,Microbe,TAXONOMY:187327,58483
58484,Metabolite,HMDB0087692,58484
58485,Microbe,TAXONOMY:889457,58485
58486,Gene,382253,58486
58487,Gene,16956,58487
58488,Disease,MESH:D007871,58488
58489,Gene,6781,58489
58490,Gene,442920,58490
58491,Compound,MESH:C012260,58491
58492,Microbe,TAXONOMY:226185,58492
58493,Metabolite,HMDB0082795,58493
58494,Disease,MESH:C565143,58494
58495,Metabolite,HMDB0076483,58495
58496,Metabolite,HMDB0092675,58496
58497,Metabolite,HMDB0076492,58497
58498,Metabolite,HMDB0082581,58498
58499,Compound,CHEBI:61292,58499
58500,Disease,MESH:C535683,58500
58501,Gene,81649,58501
58502,Gene,79740,58502
58503,Gene,4210,58503
58504,Anatomy,UBERON:0001860,58504
58505,Compound,MESH:C012042,58505
58506,Metabolite,HMDB0078999,58506
58507,Gene,83547,58507
58508,Compound,DB02224,58508
58509,Disease,MESH:D047868,58509
58510,Metabolite,HMDB0081282,58510
58511,Metabolite,HMDB0092062,58511
58512,Compound,DB00843,58512
58513,Compound,MESH:D004205,58513
58514,Microbe,TAXONOMY:204516,58514
58515,Gene,79891,58515
58516,Compound,MESH:D003980,58516
58517,Metabolite,HMDB0089601,58517
58518,Metabolite,HMDB0078017,58518
58519,Metabolite,HMDB0081982,58519
58520,Gene,22981,58520
58521,Compound,DB06144,58521
58522,Gene,43041,58522
58523,Gene,25610,58523
58524,Metabolite,HMDB0008071,58524
58525,Metabolite,HMDB0085485,58525
58526,Metabolite,HMDB0086577,58526
58527,Metabolite,HMDB0000400,58527
58528,Gene,347732,58528
58529,Disease,MESH:C536911,58529
58530,Metabolite,HMDB0013780,58530
58531,Metabolite,HMDB0084769,58531
58532,Microbe,TAXONOMY:186803,58532
58533,Gene,11104,58533
58534,Metabolite,HMDB0083793,58534
58535,Metabolite,HMDB0080910,58535
58536,Gene,20301,58536
58537,Compound,MESH:C000591844,58537
58538,Disease,MESH:D010033,58538
58539,Metabolite,HMDB0080795,58539
58540,Metabolite,HMDB0074740,58540
58541,Compound,CHEBI:35640,58541
58542,Metabolite,HMDB0075772,58542
58543,Gene,85461,58543
58544,Gene,83759,58544
58545,Gene,100689424,58545
58546,Metabolite,HMDB0085822,58546
58547,Metabolite,HMDB0083177,58547
58548,Microbe,TAXONOMY:45851,58548
58549,Disease,MESH:D009379,58549
58550,Metabolite,HMDB0088931,58550
58551,Metabolite,HMDB0084438,58551
58552,Gene,57916,58552
58553,Metabolite,HMDB0079551,58553
58554,Gene,66679,58554
58555,Microbe,TAXONOMY:38303,58555
58556,Compound,MESH:C075659,58556
58557,Compound,DB01070,58557
58558,Metabolite,HMDB0085909,58558
58559,Gene,493838,58559
58560,Compound,CHEBI:73337,58560
58561,Microbe,TAXONOMY:56112,58561
58562,Metabolite,HMDB0005065,58562
58563,Gene,60481,58563
58564,Metabolite,HMDB0089125,58564
58565,Metabolite,HMDB0031548,58565
58566,Compound,DB12637,58566
58567,Gene,8405,58567
58568,Compound,MESH:C048962,58568
58569,Disease,Brunner Syndrome,58569
58570,Compound,MESH:C031462,58570
58571,Gene,68267,58571
58572,Gene,645249;3110;5729,58572
58573,Compound,DB01700,58573
58574,Disease,MESH:D005234,58574
58575,Metabolite,HMDB0078114,58575
58576,Compound,DB00661,58576
58577,Gene,10068,58577
58578,Metabolite,HMDB0080870,58578
58579,Metabolite,HMDB0011234,58579
58580,Gene,91,58580
58581,Metabolite,HMDB0079911,58581
58582,Compound,MESH:C000599718,58582
58583,Gene,5008,58583
58584,Metabolite,HMDB0075500,58584
58585,Gene,5926,58585
58586,Disease,MESH:C566933,58586
58587,Metabolite,HMDB0077335,58587
58588,Compound,MESH:D008665,58588
58589,Metabolite,Ferrocytochrome C,58589
58590,Disease,MESH:C535942,58590
58591,Microbe,TAXONOMY:201096,58591
58592,Metabolite,HMDB0072958,58592
58593,Gene,643236,58593
58594,Gene,10794,58594
58595,Gene,11830,58595
58596,Metabolite,HMDB0076945,58596
58597,Gene,1999,58597
58598,Metabolite,HMDB0092684,58598
58599,Gene,110291,58599
58600,Gene,23189,58600
58601,Gene,286791,58601
58602,Metabolite,HMDB0088558,58602
58603,Gene,642273,58603
58604,Gene,6878,58604
58605,Metabolite,HMDB0087816,58605
58606,Gene,18780;11981,58606
58607,Metabolite,HMDB0087869,58607
58608,Compound,DB06043,58608
58609,Compound,MESH:C022826,58609
58610,Gene,100358808,58610
58611,Gene,28407,58611
58612,Gene,23207,58612
58613,Gene,54445,58613
58614,Metabolite,HMDB0084816,58614
58615,Compound,CHEBI:64159,58615
58616,Metabolite,HMDB0075030,58616
58617,Metabolite,HMDB0008659,58617
58618,Metabolite,HMDB0008012,58618
58619,Organ,Nervous system,58619
58620,Gene,56188,58620
58621,Gene,684536,58621
58622,Metabolite,HMDB0073788,58622
58623,Compound,MESH:C002743,58623
58624,Metabolite,HMDB0074615,58624
58625,Disease,MESH:C537527,58625
58626,Disease,MESH:D015175,58626
58627,Microbe,TAXONOMY:236752,58627
58628,Gene,223870,58628
58629,Gene,25708,58629
58630,Compound,MESH:C546417,58630
58631,Metabolite,HMDB0092601,58631
58632,Gene,84991,58632
58633,Symptom,D005207,58633
58634,Metabolite,HMDB0008597,58634
58635,Metabolite,HMDB0082574,58635
58636,Metabolite,HMDB0086753,58636
58637,Gene,100008840,58637
58638,Gene,75387,58638
58639,Metabolite,HMDB0088130,58639
58640,Microbe,TAXONOMY:510690,58640
58641,Gene,96626,58641
58642,Microbe,TAXONOMY:128827,58642
58643,Metabolite,HMDB0091339,58643
58644,Disease,MESH:C537761,58644
58645,Metabolite,HMDB0080867,58645
58646,Gene,100701377,58646
58647,Gene,9440,58647
58648,Metabolite,HMDB0078826,58648
58649,Gene,401236,58649
58650,Microbe,TAXONOMY:5206,58650
58651,Metabolite,HMDB0083840,58651
58652,Metabolite,HMDB0080183,58652
58653,Microbe,TAXONOMY:411485,58653
58654,Gene,51643,58654
58655,Metabolite,HMDB0075423,58655
58656,Metabolite,HMDB0091877,58656
58657,Gene,693147,58657
58658,Gene,21956,58658
58659,Disease,MESH:D001649,58659
58660,Gene,2561,58660
58661,Metabolite,HMDB0083043,58661
58662,Gene,20481,58662
58663,Metabolite,HMDB0090427,58663
58664,Metabolite,HMDB0080568,58664
58665,Metabolite,HMDB0088259,58665
58666,Gene,10966,58666
58667,Gene,23181,58667
58668,Compound,CHEBI:23388,58668
58669,Compound,DB09094,58669
58670,Metabolite,HMDB0083592,58670
58671,Gene,27284,58671
58672,Metabolite,HMDB0091124,58672
58673,Metabolite,HMDB0089344,58673
58674,Gene,68942,58674
58675,Gene,79628,58675
58676,Gene,55897,58676
58677,Gene,17179,58677
58678,Metabolite,HMDB0085591,58678
58679,Metabolite,HMDB0003224,58679
58680,Metabolite,HMDB0075067,58680
58681,Metabolite,HMDB0078215,58681
58682,Metabolite,HMDB0084719,58682
58683,Metabolite,HMDB0092183,58683
58684,Gene,10497,58684
58685,Gene,443095,58685
58686,Metabolite,HMDB0008047,58686
58687,Metabolite,HMDB0086015,58687
58688,Gene,333424,58688
58689,Gene,380924,58689
58690,Gene,10564,58690
58691,Gene,9531,58691
58692,Metabolite,HMDB0088012,58692
58693,Gene,89887,58693
58694,Metabolite,HMDB0075283,58694
58695,Gene,84342,58695
58696,Metabolite,HMDB0091413,58696
58697,Metabolite,HMDB0090405,58697
58698,Metabolite,HMDB0072899,58698
58699,Metabolite,HMDB0082779,58699
58700,Disease,MESH:D014352,58700
58701,Compound,MESH:C005152,58701
58702,Gene,27029,58702
58703,Metabolite,HMDB0075226,58703
58704,Metabolite,HMDB0001964,58704
58705,Metabolite,HMDB0090629,58705
58706,Compound,CHEBI:48607,58706
58707,Disease,MESH:D016543,58707
58708,Gene,1455,58708
58709,Metabolite,HMDB0073008,58709
58710,Metabolite,HMDB0082756,58710
58711,Compound,DB15392,58711
58712,Metabolite,HMDB0086422,58712
58713,Metabolite,HMDB0080837,58713
58714,Microbe,TAXONOMY:673,58714
58715,Compound,DB00645,58715
58716,Metabolite,HMDB0001432,58716
58717,Compound,MESH:C441209,58717
58718,Gene,314322,58718
58719,Gene,8263,58719
58720,Gene,839,58720
58721,Gene,54509,58721
58722,Gene,6121,58722
58723,Disease,MESH:D009814,58723
58724,Gene,107951,58724
58725,Metabolite,HMDB0075535,58725
58726,Symptom,D006337,58726
58727,Microbe,TAXONOMY:553184,58727
58728,Metabolite,HMDB0080514,58728
58729,Metabolite,HMDB0081597,58729
58730,Gene,4097,58730
58731,Microbe,TAXONOMY:1291540,58731
58732,Gene,8519,58732
58733,Metabolite,HMDB0084121,58733
58734,Gene,858,58734
58735,Disease,MESH:C531633,58735
58736,Gene,5757,58736
58737,Disease,MESH:D001849,58737
58738,Gene,79980,58738
58739,Metabolite,HMDB0089485,58739
58740,Metabolite,HMDB0080199,58740
58741,Compound,DB01022,58741
58742,Compound,DB09324,58742
58743,Gene,374569,58743
58744,Gene,100716649,58744
58745,Gene,87,58745
58746,Gene,2210,58746
58747,Compound,DB00531,58747
58748,Compound,DB00844,58748
58749,Gene,116115,58749
58750,Gene,16012,58750
58751,Disease,MESH:C536784,58751
58752,Gene,18613,58752
58753,Gene,9943,58753
58754,Metabolite,HMDB0088724,58754
58755,Compound,DB11363,58755
58756,Gene,22032,58756
58757,Gene,22987,58757
58758,Metabolite,HMDB0080261,58758
58759,Metabolite,HMDB0088648,58759
58760,Gene,836,58760
58761,Disease,MESH:D055031,58761
58762,Metabolite,HMDB0087574,58762
58763,Metabolite,HMDB0081027,58763
58764,Gene,92714,58764
58765,Metabolite,HMDB0077905,58765
58766,Gene,402135,58766
58767,Compound,MESH:C008661,58767
58768,Microbe,TAXONOMY:31998,58768
58769,Compound,MESH:C499599,58769
58770,Metabolite,HMDB0073214,58770
58771,Metabolite,HMDB0082159,58771
58772,Metabolite,HMDB0085572,58772
58773,Compound,CHEBI:53557,58773
58774,Gene,25690,58774
58775,Metabolite,HMDB0086502,58775
58776,Microbe,TAXONOMY:5593,58776
58777,Metabolite,HMDB0087223,58777
58778,Metabolite,HMDB0076196,58778
58779,Gene,10643,58779
58780,Gene,9890,58780
58781,Gene,343,58781
58782,Gene,24616,58782
58783,Gene,25855,58783
58784,Disease,MESH:C537962,58784
58785,Metabolite,HMDB0079209,58785
58786,Metabolite,HMDB0089207,58786
58787,Disease,MESH:C535642,58787
58788,Metabolite,HMDB0000413,58788
58789,Metabolite,HMDB0086255,58789
58790,Microbe,TAXONOMY:324831,58790
58791,Compound,DB08922,58791
58792,Compound,MESH:C558446,58792
58793,Gene,5050,58793
58794,Metabolite,HMDB0074467,58794
58795,Metabolite,HMDB0075202,58795
58796,Disease,MESH:D061387,58796
58797,Gene,79953,58797
58798,Gene,388325,58798
58799,Gene,112479,58799
58800,Metabolite,HMDB0084805,58800
58801,Compound,MESH:C520647,58801
58802,Gene,400569,58802
58803,Metabolite,HMDB0082640,58803
58804,Metabolite,HMDB0082474,58804
58805,Microbe,TAXONOMY:548479,58805
58806,Compound,MESH:C001016,58806
58807,Metabolite,HMDB0092247,58807
58808,Metabolite,HMDB0088234,58808
58809,Metabolite,HMDB0073479,58809
58810,Gene,4654,58810
58811,Metabolite,HMDB0078520,58811
58812,Metabolite,HMDB0014839,58812
58813,Gene,5252,58813
58814,Metabolite,HMDB0080929,58814
58815,Metabolite,HMDB0000192,58815
58816,Metabolite,HMDB0089307,58816
58817,Gene,406934,58817
58818,Metabolite,HMDB0078285,58818
58819,Disease,MESH:C566121,58819
58820,Metabolite,HMDB0085143,58820
58821,Metabolite,HMDB0085206,58821
58822,Gene,14645,58822
58823,Metabolite,HMDB0092065,58823
58824,Metabolite,HMDB0082467,58824
58825,Disease,MESH:D009181,58825
58826,Compound,DB11693,58826
58827,Metabolite,HMDB0074220,58827
58828,Metabolite,HMDB0091647,58828
58829,Metabolite,HMDB0079511,58829
58830,Metabolite,HMDB0081257,58830
58831,Metabolite,HMDB0091702,58831
58832,Compound,MESH:C053356,58832
58833,Metabolite,"9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid",58833
58834,Metabolite,HMDB0080308,58834
58835,Compound,CHEBI:23643,58835
58836,Gene,13179,58836
58837,Gene,81639,58837
58838,Gene,1604,58838
58839,Metabolite,HMDB0008081,58839
58840,Metabolite,HMDB0084902,58840
58841,Gene,10294,58841
58842,Microbe,TAXONOMY:1800,58842
58843,Metabolite,HMDB0000263,58843
58844,Metabolite,HMDB0008631,58844
58845,Metabolite,HMDB0076258,58845
58846,Microbe,TAXONOMY:872115,58846
58847,Metabolite,HMDB0077133,58847
58848,Disease,MESH:D013290,58848
58849,Gene,84061,58849
58850,Gene,339766,58850
58851,Metabolite,HMDB0007924,58851
58852,Compound,MESH:C079049,58852
58853,Microbe,TAXONOMY:518634,58853
58854,Metabolite,HMDB0086682,58854
58855,Gene,1008,58855
58856,Compound,MESH:C089957,58856
58857,Metabolite,HMDB0076512,58857
58858,Compound,MESH:D001564,58858
58859,Gene,101929344,58859
58860,Gene,6540,58860
58861,Metabolite,HMDB0073952,58861
58862,Metabolite,HMDB0091115,58862
58863,Metabolite,HMDB0092156,58863
58864,Metabolite,HMDB0087020,58864
58865,Compound,DB11327,58865
58866,Anatomy,UBERON:0001678,58866
58867,Gene,84945,58867
58868,Gene,23235,58868
58869,Metabolite,HMDB0081589,58869
58870,Compound,DB00174,58870
58871,Gene,360406,58871
58872,Disease,DOID:10283,58872
58873,Gene,90701,58873
58874,Metabolite,HMDB0086747,58874
58875,Metabolite,HMDB0240219,58875
58876,Metabolite,HMDB0080996,58876
58877,Gene,107425,58877
58878,Disease,MESH:D014138,58878
58879,Metabolite,HMDB0085937,58879
58880,Gene,100689350,58880
58881,Gene,51377,58881
58882,Metabolite,HMDB0088072,58882
58883,Gene,449674,58883
58884,Gene,54135,58884
58885,Microbe,TAXONOMY:27288,58885
58886,Microbe,TAXONOMY:1390,58886
58887,Gene,84255,58887
58888,Compound,DB02025,58888
58889,Gene,100505573,58889
58890,Metabolite,HMDB0080428,58890
58891,Gene,15460,58891
58892,Microbe,TAXONOMY:742766,58892
58893,Metabolite,HMDB0087594,58893
58894,Gene,13076,58894
58895,Compound,DB00758,58895
58896,Gene,24614,58896
58897,Metabolite,HMDB0077692,58897
58898,Disease,MESH:D064090,58898
58899,Disease,MESH:D010009,58899
58900,Gene,54477,58900
58901,Disease,MESH:C036843,58901
58902,Gene,54870,58902
58903,Metabolite,HMDB0072914,58903
58904,Gene,329581,58904
58905,Gene,3840,58905
58906,Metabolite,HMDB0084377,58906
58907,Metabolite,HMDB0091085,58907
58908,Compound,MESH:D001500,58908
58909,Metabolite,HMDB0033788,58909
58910,Gene,201161,58910
58911,Gene,80344,58911
58912,Metabolite,HMDB0089991,58912
58913,Metabolite,HMDB0074434,58913
58914,Compound,CHEBI:35803,58914
58915,Metabolite,HMDB0082151,58915
58916,Compound,MESH:C070671,58916
58917,Compound,DB01054,58917
58918,Metabolite,HMDB0003892,58918
58919,Gene,67231,58919
58920,Metabolite,HMDB0085092,58920
58921,Disease,MESH:D017486,58921
58922,Gene,345930,58922
58923,Gene,114505,58923
58924,Disease,MESH:C536990,58924
58925,Gene,412,58925
58926,Metabolite,HMDB0089091,58926
58927,Metabolite,HMDB0073327,58927
58928,Metabolite,HMDB0092485,58928
58929,Microbe,TAXONOMY:196081,58929
58930,Microbe,TAXONOMY:445973,58930
58931,Organ,pancreas,58931
58932,Metabolite,HMDB0014487,58932
58933,Compound,MESH:C541335,58933
58934,Gene,20112,58934
58935,Gene,80700,58935
58936,Metabolite,HMDB0087029,58936
58937,Gene,215280,58937
58938,Disease,MESH:D016659,58938
58939,Gene,50621,58939
58940,Metabolite,HMDB0075455,58940
58941,Gene,65202,58941
58942,Gene,888576,58942
58943,Disease,MESH:D031300,58943
58944,Metabolite,HMDB0081995,58944
58945,Metabolite,HMDB0081087,58945
58946,Compound,MESH:C419502,58946
58947,Disease,Paraquat poisoning,58947
58948,Gene,129530,58948
58949,Compound,DB13801,58949
58950,Gene,3737,58950
58951,Metabolite,HMDB0007876,58951
58952,Gene,4108,58952
58953,Compound,MESH:C008252,58953
58954,Metabolite,HMDB0077004,58954
58955,Gene,729597,58955
58956,Gene,10908,58956
58957,Metabolite,HMDB0077729,58957
58958,Metabolite,HMDB0008072,58958
58959,Metabolite,HMDB0090098,58959
58960,Metabolite,HMDB0076312,58960
58961,Microbe,TAXONOMY:208549,58961
58962,Gene,57169,58962
58963,Gene,115677,58963
58964,Gene,84072,58964
58965,Disease,DOID:9744,58965
58966,Compound,MESH:C501899,58966
58967,Gene,9967,58967
58968,Metabolite,HMDB0077366,58968
58969,Compound,MESH:D001463,58969
58970,Gene,181,58970
58971,Gene,85358,58971
58972,Gene,84293,58972
58973,Metabolite,HMDB0089928,58973
58974,Metabolite,HMDB0088656,58974
58975,Disease,Adenosine Deaminase Deficiency,58975
58976,Metabolite,HMDB0074504,58976
58977,Compound,MESH:C026098,58977
58978,Gene,30010,58978
58979,Division,TAXONOMY:36668,58979
58980,Disease,MESH:C536980,58980
58981,Gene,12224,58981
58982,Gene,55259,58982
58983,Disease,MESH:D052018,58983
58984,Microbe,TAXONOMY:165812,58984
58985,Metabolite,HMDB0086587,58985
58986,Metabolite,HMDB0090546,58986
58987,Compound,DB02333,58987
58988,Gene,55351,58988
58989,Metabolite,HMDB0088936,58989
58990,Compound,MESH:C000596974,58990
58991,Gene,29146,58991
58992,Metabolite,HMDB0081426,58992
58993,Metabolite,HMDB0001373,58993
58994,Gene,4204,58994
58995,Metabolite,HMDB0074625,58995
58996,Compound,DB01393,58996
58997,Metabolite,HMDB0088871,58997
58998,Compound,DB06283,58998
58999,Disease,MESH:D000008,58999
